Life tables (period 5x5), Total 	Last modified: 05 Aug 2025; Methods Protocol: v6 (2017) 

PopName    Year          Age         mx       qx    ax      lx      dx      Lx       Tx     ex
CHE      1920-1924    110+       0.80518  1.00000  1.24       0       0       0        0   1.24
CHE      1925-1929        0      0.05724  0.05485  0.24  100000    5485   95826  6022743  60.23
CHE      1925-1929      1-4      0.00517  0.02040  1.45   94515    1928  373141  5926917  62.71
CHE      1925-1929      5-9      0.00190  0.00947  2.30   92587     877  460570  5553776  59.98
CHE      1925-1929     10-14     0.00146  0.00727  2.61   91710     667  456959  5093206  55.54
CHE      1925-1929     15-19     0.00275  0.01368  2.76   91043    1245  452426  4636247  50.92
CHE      1925-1929     20-24     0.00379  0.01878  2.56   89797    1687  444877  4183821  46.59
CHE      1925-1929     25-29     0.00401  0.01983  2.50   88111    1747  436190  3738944  42.43
CHE      1925-1929     30-34     0.00411  0.02036  2.49   86363    1758  427406  3302754  38.24
CHE      1925-1929     35-39     0.00492  0.02430  2.62   84605    2056  418139  2875348  33.99
CHE      1925-1929     40-44     0.00644  0.03170  2.60   82550    2617  406465  2457209  29.77
CHE      1925-1929     45-49     0.00896  0.04387  2.64   79933    3507  391389  2050745  25.66
CHE      1925-1929     50-54     0.01323  0.06412  2.62   76426    4901  370459  1659356  21.71
CHE      1925-1929     55-59     0.01876  0.08980  2.62   71525    6423  342369  1288897  18.02
CHE      1925-1929     60-64     0.02943  0.13750  2.62   65102    8952  304205   946528  14.54
CHE      1925-1929     65-69     0.04607  0.20717  2.57   56151   11633  252492   642323  11.44
CHE      1925-1929     70-74     0.07167  0.30476  2.55   44518   13567  189290   389831   8.76
CHE      1925-1929     75-79     0.11712  0.44974  2.42   30951   13920  118845   200542   6.48
CHE      1925-1929     80-84     0.17758  0.60267  2.33   17031   10264   57801    81697   4.80
CHE      1925-1929     85-89     0.26078  0.74587  2.13    6767    5047   19354    23896   3.53
CHE      1925-1929     90-94     0.36403  0.85890  1.93    1720    1477    4057     4542   2.64
CHE      1925-1929     95-99     0.49368  0.92951  1.65     243     226     457      484   2.00
CHE      1925-1929    100-104    0.61840  0.96485  1.43      17      17      27       28   1.61
CHE      1925-1929    105-109    0.73033  0.98119  1.27       1       1       1        1   1.37
CHE      1925-1929    110+       0.80993  1.00000  1.23       0       0       0        0   1.23
CHE      1930-1934        0      0.05053  0.04860  0.22  100000    4860   96186  6180308  61.80
CHE      1930-1934      1-4      0.00422  0.01670  1.51   95140    1589  376598  6084122  63.95
CHE      1930-1934      5-9      0.00166  0.00825  2.30   93551     772  465667  5707525  61.01
CHE      1930-1934     10-14     0.00129  0.00642  2.58   92779     595  462457  5241858  56.50
CHE      1930-1934     15-19     0.00240  0.01194  2.75   92184    1101  458447  4779400  51.85
CHE      1930-1934     20-24     0.00347  0.01720  2.57   91083    1566  451608  4320953  47.44
CHE      1930-1934     25-29     0.00357  0.01767  2.48   89517    1582  443596  3869346  43.22
CHE      1930-1934     30-34     0.00389  0.01926  2.56   87935    1694  435544  3425750  38.96
CHE      1930-1934     35-39     0.00453  0.02242  2.57   86241    1934  426503  2990206  34.67
CHE      1930-1934     40-44     0.00580  0.02861  2.62   84308    2412  415791  2563703  30.41
CHE      1930-1934     45-49     0.00823  0.04038  2.63   81896    3307  401635  2147912  26.23
CHE      1930-1934     50-54     0.01232  0.05984  2.64   78589    4703  381846  1746277  22.22
CHE      1930-1934     55-59     0.01842  0.08826  2.64   73887    6521  354075  1364431  18.47
CHE      1930-1934     60-64     0.02688  0.12639  2.64   67366    8515  316702  1010355  15.00
CHE      1930-1934     65-69     0.04386  0.19835  2.59   58851   11673  266180   693653  11.79
CHE      1930-1934     70-74     0.06890  0.29440  2.53   47178   13889  201595   427473   9.06
CHE      1930-1934     75-79     0.10765  0.42329  2.48   33289   14091  130895   225878   6.79
CHE      1930-1934     80-84     0.16873  0.58251  2.34   19198   11183   66278    94983   4.95
CHE      1930-1934     85-89     0.25495  0.73594  2.13    8015    5898   23135    28704   3.58
CHE      1930-1934     90-94     0.36563  0.85882  1.91    2116    1818    4971     5569   2.63
CHE      1930-1934     95-99     0.49250  0.92931  1.65     299     278     564      598   2.00
CHE      1930-1934    100-104    0.62028  0.96534  1.43      21      20      33       34   1.60
CHE      1930-1934    105-109    0.73421  0.98165  1.27       1       1       1        1   1.36
CHE      1930-1934    110+       0.81461  1.00000  1.23       0       0       0        0   1.23
CHE      1935-1939        0      0.04643  0.04477  0.20  100000    4477   96421  6330690  63.31
CHE      1935-1939      1-4      0.00377  0.01493  1.49   95523    1426  378513  6234269  65.26
CHE      1935-1939      5-9      0.00149  0.00742  2.28   94097     699  468583  5855755  62.23
CHE      1935-1939     10-14     0.00119  0.00593  2.51   93398     553  465616  5387172  57.68
CHE      1935-1939     15-19     0.00201  0.00999  2.78   92845     927  462164  4921556  53.01
CHE      1935-1939     20-24     0.00291  0.01445  2.55   91918    1328  456338  4459392  48.52
CHE      1935-1939     25-29     0.00307  0.01525  2.48   90589    1381  449463  4003054  44.19
CHE      1935-1939     30-34     0.00333  0.01649  2.51   89208    1471  442384  3553591  39.83
CHE      1935-1939     35-39     0.00391  0.01937  2.56   87737    1699  434535  3111207  35.46
CHE      1935-1939     40-44     0.00513  0.02535  2.60   86037    2181  424958  2676672  31.11
CHE      1935-1939     45-49     0.00729  0.03583  2.63   83856    3004  412157  2251714  26.85
CHE      1935-1939     50-54     0.01110  0.05409  2.63   80852    4374  393915  1839557  22.75
CHE      1935-1939     55-59     0.01641  0.07898  2.62   76478    6040  367992  1445641  18.90
CHE      1935-1939     60-64     0.02551  0.12029  2.63   70438    8473  332089  1077649  15.30
CHE      1935-1939     65-69     0.04053  0.18489  2.63   61965   11457  282646   745560  12.03
CHE      1935-1939     70-74     0.06643  0.28591  2.57   50508   14441  217383   462914   9.17
CHE      1935-1939     75-79     0.10766  0.42262  2.46   36067   15243  141587   245532   6.81
CHE      1935-1939     80-84     0.16638  0.57734  2.35   20824   12023   72260   103945   4.99
CHE      1935-1939     85-89     0.25335  0.73539  2.15    8802    6473   25548    31685   3.60
CHE      1935-1939     90-94     0.36493  0.85823  1.91    2329    1999    5477     6137   2.63
CHE      1935-1939     95-99     0.49322  0.92977  1.65     330     307     622      659   2.00
CHE      1935-1939    100-104    0.62319  0.96600  1.43      23      22      36       37   1.60
CHE      1935-1939    105-109    0.73875  0.98216  1.26       1       1       1        1   1.35
CHE      1935-1939    110+       0.81979  1.00000  1.22       0       0       0        0   1.22
CHE      1940-1944        0      0.04372  0.04223  0.19  100000    4223   96584  6496189  64.96
CHE      1940-1944      1-4      0.00323  0.01282  1.54   95777    1228  380091  6399605  66.82
CHE      1940-1944      5-9      0.00132  0.00659  2.34   94550     623  471092  6019514  63.67
CHE      1940-1944     10-14     0.00106  0.00529  2.53   93927     497  468408  5548422  59.07
CHE      1940-1944     15-19     0.00175  0.00871  2.70   93430     814  465276  5080014  54.37
CHE      1940-1944     20-24     0.00248  0.01233  2.52   92617    1142  460252  4614738  49.83
CHE      1940-1944     25-29     0.00272  0.01351  2.47   91475    1236  454243  4154486  45.42
CHE      1940-1944     30-34     0.00276  0.01369  2.54   90238    1235  448149  3700243  41.01
CHE      1940-1944     35-39     0.00323  0.01602  2.58   89003    1426  441558  3252094  36.54
CHE      1940-1944     40-44     0.00438  0.02169  2.67   87577    1899  433457  2810536  32.09
CHE      1940-1944     45-49     0.00628  0.03094  2.65   85678    2651  422161  2377079  27.74
CHE      1940-1944     50-54     0.00960  0.04694  2.64   83027    3897  405954  1954918  23.55
CHE      1940-1944     55-59     0.01482  0.07159  2.64   79130    5665  382262  1548964  19.58
CHE      1940-1944     60-64     0.02317  0.10980  2.62   73465    8066  348163  1166702  15.88
CHE      1940-1944     65-69     0.03661  0.16826  2.60   65399   11004  300565   818540  12.52
CHE      1940-1944     70-74     0.06144  0.26762  2.59   54395   14557  236942   517975   9.52
CHE      1940-1944     75-79     0.10089  0.40261  2.49   39838   16039  158974   281032   7.05
CHE      1940-1944     80-84     0.16003  0.56306  2.37   23798   13400   83735   122058   5.13
CHE      1940-1944     85-89     0.24463  0.72327  2.17   10399    7521   30745    38323   3.69
CHE      1940-1944     90-94     0.36463  0.85456  1.89    2878    2459    6744     7579   2.63
CHE      1940-1944     95-99     0.49378  0.93038  1.65     419     389     789      835   1.99
CHE      1940-1944    100-104    0.62877  0.96729  1.42      29      28      45       46   1.58
CHE      1940-1944    105-109    0.74829  0.98322  1.25       1       1       1        1   1.33
CHE      1940-1944    110+       0.83106  1.00000  1.20       0       0       0        0   1.20
CHE      1945-1949        0      0.03895  0.03774  0.17  100000    3774   96883  6658919  66.59
CHE      1945-1949      1-4      0.00248  0.00984  1.55   96226     947  382583  6562036  68.19
CHE      1945-1949      5-9      0.00108  0.00537  2.31   95279     512  475016  6179453  64.86
CHE      1945-1949     10-14     0.00083  0.00413  2.59   94767     391  472895  5704437  60.19
CHE      1945-1949     15-19     0.00137  0.00683  2.76   94376     645  470433  5231542  55.43
CHE      1945-1949     20-24     0.00198  0.00986  2.59   93731     924  466433  4761109  50.80
CHE      1945-1949     25-29     0.00216  0.01074  2.49   92807     997  461531  4294676  46.28
CHE      1945-1949     30-34     0.00239  0.01190  2.55   91810    1092  456370  3833146  41.75
CHE      1945-1949     35-39     0.00281  0.01393  2.55   90718    1264  450491  3376775  37.22
CHE      1945-1949     40-44     0.00379  0.01879  2.63   89454    1681  443280  2926284  32.71
CHE      1945-1949     45-49     0.00578  0.02852  2.66   87773    2503  433000  2483004  28.29
CHE      1945-1949     50-54     0.00899  0.04403  2.64   85270    3754  417480  2050004  24.04
CHE      1945-1949     55-59     0.01367  0.06623  2.67   81515    5399  394973  1632525  20.03
CHE      1945-1949     60-64     0.02149  0.10228  2.64   76116    7785  362185  1237552  16.26
CHE      1945-1949     65-69     0.03546  0.16363  2.64   68331   11181  315273   875367  12.81
CHE      1945-1949     70-74     0.05845  0.25598  2.58   57150   14630  250291   560094   9.80
CHE      1945-1949     75-79     0.09624  0.38837  2.52   42521   16514  171592   309803   7.29
CHE      1945-1949     80-84     0.15289  0.54597  2.38   26007   14199   92870   138211   5.31
CHE      1945-1949     85-89     0.23428  0.70513  2.18   11808    8326   35539    45341   3.84
CHE      1945-1949     90-94     0.33806  0.83093  1.94    3482    2893    8558     9802   2.82
CHE      1945-1949     95-99     0.46456  0.91753  1.70     589     540    1163     1244   2.11
CHE      1945-1949    100-104    0.59498  0.96018  1.47      49      47      78       81   1.67
CHE      1945-1949    105-109    0.71460  0.97958  1.30       2       2       3        3   1.40
CHE      1945-1949    110+       0.80039  1.00000  1.25       0       0       0        0   1.25
CHE      1950-1954        0      0.02978  0.02904  0.14  100000    2904   97507  6934186  69.34
CHE      1950-1954      1-4      0.00173  0.00688  1.57   97096     668  386759  6836679  70.41
CHE      1950-1954      5-9      0.00065  0.00323  2.23   96428     311  481279  6449920  66.89
CHE      1950-1954     10-14     0.00053  0.00264  2.57   96117     254  479966  5968641  62.10
CHE      1950-1954     15-19     0.00086  0.00431  2.84   95863     414  478420  5488674  57.26
CHE      1950-1954     20-24     0.00124  0.00620  2.56   95450     592  475801  5010254  52.49
CHE      1950-1954     25-29     0.00140  0.00698  2.55   94858     662  472664  4534453  47.80
CHE      1950-1954     30-34     0.00168  0.00836  2.57   94196     787  469066  4061789  43.12
CHE      1950-1954     35-39     0.00213  0.01062  2.62   93409     992  464683  3592724  38.46
CHE      1950-1954     40-44     0.00309  0.01536  2.66   92417    1420  458760  3128040  33.85
CHE      1950-1954     45-49     0.00487  0.02406  2.69   90997    2189  449921  2669280  29.33
CHE      1950-1954     50-54     0.00787  0.03865  2.67   88808    3432  436056  2219359  24.99
CHE      1950-1954     55-59     0.01231  0.05981  2.65   85376    5107  414901  1783304  20.89
CHE      1950-1954     60-64     0.01918  0.09176  2.65   80269    7365  384023  1368402  17.05
CHE      1950-1954     65-69     0.03153  0.14669  2.62   72904   10694  339120   984379  13.50
CHE      1950-1954     70-74     0.05202  0.23122  2.60   62210   14384  276516   645259  10.37
CHE      1950-1954     75-79     0.08668  0.35674  2.52   47826   17061  196824   368743   7.71
CHE      1950-1954     80-84     0.14173  0.51800  2.40   30765   15936  112444   171919   5.59
CHE      1950-1954     85-89     0.22261  0.68695  2.21   14828   10186   45758    59475   4.01
CHE      1950-1954     90-94     0.31892  0.81174  1.98    4642    3768   11815    13717   2.95
CHE      1950-1954     95-99     0.45007  0.91069  1.73     874     796    1768     1901   2.18
CHE      1950-1954    100-104    0.58163  0.95714  1.50      78      75     128      133   1.71
CHE      1950-1954    105-109    0.70366  0.97831  1.31       3       3       5        5   1.42
CHE      1950-1954    110+       0.79188  1.00000  1.26       0       0       0        0   1.26
CHE      1955-1959        0      0.02401  0.02352  0.12  100000    2352   97933  7071551  70.72
