Life tables (period 5x10), Total 	Last modified: 05 Aug 2025; Methods Protocol: v6 (2017) 

PopName    Year          Age         mx       qx    ax      lx      dx      Lx       Tx     ex
ISL      1840-1849     20-24     0.00989  0.04830  2.54   58071    2805  283463  2119746  36.50
ISL      1840-1849     25-29     0.01048  0.05107  2.52   55266    2823  269328  1836282  33.23
ISL      1840-1849     30-34     0.01215  0.05900  2.55   52444    3094  254651  1566954  29.88
ISL      1840-1849     35-39     0.01511  0.07285  2.55   49350    3595  237925  1312303  26.59
ISL      1840-1849     40-44     0.01832  0.08762  2.52   45755    4009  218850  1074378  23.48
ISL      1840-1849     45-49     0.02027  0.09660  2.56   41746    4033  198905   855529  20.49
ISL      1840-1849     50-54     0.02787  0.13038  2.54   37713    4917  176448   656624  17.41
ISL      1840-1849     55-59     0.03367  0.15563  2.57   32796    5104  151578   480176  14.64
ISL      1840-1849     60-64     0.05426  0.23910  2.52   27692    6621  122036   328598  11.87
ISL      1840-1849     65-69     0.06726  0.28762  2.48   21071    6060   90108   206563   9.80
ISL      1840-1849     70-74     0.09877  0.39524  2.47   15010    5933   60062   116455   7.76
ISL      1840-1849     75-79     0.13567  0.50097  2.39    9078    4548   33520    56392   6.21
ISL      1840-1849     80-84     0.17497  0.59089  2.25    4530    2677   15298    22872   5.05
ISL      1840-1849     85-89     0.22556  0.68611  2.15    1853    1272    5637     7574   4.09
ISL      1840-1849     90-94     0.28551  0.77143  2.02     582     449    1572     1936   3.33
ISL      1840-1849     95-99     0.35375  0.84127  1.88     133     112     316      365   2.74
ISL      1840-1849    100-104    0.42806  0.89372  1.74      21      19      44       48   2.30
ISL      1840-1849    105-109    0.50541  0.93030  1.60       2       2       4        4   1.96
ISL      1840-1849    110+       0.56786  1.00000  1.76       0       0       0        0   1.76
ISL      1850-1859        0      0.28244  0.23615  0.31  100000   23615   83612  3804796  38.05
ISL      1850-1859      1-4      0.03078  0.11465  1.60   76385    8758  284481  3721184  48.72
ISL      1850-1859      5-9      0.01073  0.05199  2.02   67627    3516  327655  3436703  50.82
ISL      1850-1859     10-14     0.00451  0.02230  2.34   64111    1430  316753  3109048  48.49
ISL      1850-1859     15-19     0.00528  0.02610  2.70   62681    1636  309646  2792295  44.55
ISL      1850-1859     20-24     0.00839  0.04113  2.61   61045    2511  299228  2482648  40.67
ISL      1850-1859     25-29     0.00953  0.04655  2.47   58534    2725  285777  2183420  37.30
ISL      1850-1859     30-34     0.00865  0.04230  2.47   55809    2361  273068  1897643  34.00
ISL      1850-1859     35-39     0.01147  0.05584  2.63   53449    2984  260159  1624576  30.40
ISL      1850-1859     40-44     0.01352  0.06538  2.50   50464    3299  244075  1364417  27.04
ISL      1850-1859     45-49     0.01494  0.07204  2.51   47165    3398  227370  1120342  23.75
ISL      1850-1859     50-54     0.01894  0.09057  2.59   43767    3964  209302   892972  20.40
ISL      1850-1859     55-59     0.02610  0.12280  2.59   39803    4888  187240   683670  17.18
ISL      1850-1859     60-64     0.03878  0.17726  2.58   34915    6189  159576   496431  14.22
ISL      1850-1859     65-69     0.05739  0.25111  2.51   28726    7213  125701   336855  11.73
ISL      1850-1859     70-74     0.07270  0.30549  2.39   21513    6572   90390   211154   9.82
ISL      1850-1859     75-79     0.08776  0.35848  2.45   14941    5356   61030   120763   8.08
ISL      1850-1859     80-84     0.12953  0.48335  2.38    9585    4633   35766    59733   6.23
ISL      1850-1859     85-89     0.18012  0.60343  2.27    4952    2988   16590    23966   4.84
ISL      1850-1859     90-94     0.24533  0.71940  2.13    1964    1413    5759     7376   3.76
ISL      1850-1859     95-99     0.32573  0.81808  1.96     551     451    1384     1618   2.94
ISL      1850-1859    100-104    0.41967  0.89123  1.77     100      89     213      234   2.33
ISL      1850-1859    105-109    0.52266  0.93858  1.59      11      10      20       21   1.90
ISL      1850-1859    110+       0.60888  1.00000  1.64       1       1       1        1   1.64
ISL      1860-1869        0      0.32599  0.26584  0.31  100000   26584   81548  3004992  30.05
ISL      1860-1869      1-4      0.04435  0.15974  1.51   73416   11728  264417  2923444  39.82
ISL      1860-1869      5-9      0.01370  0.06589  2.09   61688    4065  296600  2659026  43.10
ISL      1860-1869     10-14     0.00740  0.03631  2.43   57623    2093  282744  2362427  41.00
ISL      1860-1869     15-19     0.00868  0.04250  2.62   55531    2360  272032  2079683  37.45
ISL      1860-1869     20-24     0.01205  0.05853  2.57   53171    3112  258298  1807651  34.00
ISL      1860-1869     25-29     0.01383  0.06682  2.50   50059    3345  241918  1549353  30.95
ISL      1860-1869     30-34     0.01426  0.06886  2.51   46714    3217  225543  1307435  27.99
ISL      1860-1869     35-39     0.01640  0.07884  2.55   43497    3429  209090  1081892  24.87
ISL      1860-1869     40-44     0.01995  0.09501  2.49   40068    3807  190794   872802  21.78
ISL      1860-1869     45-49     0.02394  0.11316  2.59   36261    4103  171405   682008  18.81
ISL      1860-1869     50-54     0.03258  0.15085  2.55   32158    4851  148880   510603  15.88
ISL      1860-1869     55-59     0.04321  0.19514  2.52   27307    5329  123326   361723  13.25
ISL      1860-1869     60-64     0.06028  0.26249  2.54   21978    5769   95711   238397  10.85
ISL      1860-1869     65-69     0.08311  0.34383  2.49   16209    5573   67055   142686   8.80
ISL      1860-1869     70-74     0.10876  0.42399  2.40   10636    4510   41463    75631   7.11
ISL      1860-1869     75-79     0.15620  0.55369  2.37    6126    3392   21716    34168   5.58
ISL      1860-1869     80-84     0.19467  0.63269  2.23    2734    1730    8887    12452   4.55
ISL      1860-1869     85-89     0.26274  0.74410  2.09    1004     747    2844     3565   3.55
ISL      1860-1869     90-94     0.34346  0.83423  1.92     257     214     624      721   2.80
ISL      1860-1869     95-99     0.43351  0.89844  1.74      43      38      88       96   2.26
ISL      1860-1869    100-104    0.52768  0.93947  1.57       4       4       8        8   1.88
ISL      1860-1869    105-109    0.61986  0.96370  1.42       0       0       0        0   1.61
ISL      1860-1869    110+       0.69193  1.00000  1.45       0       0       0        0   1.45
ISL      1870-1879        0      0.23079  0.19893  0.31  100000   19893   86196  3753496  37.53
ISL      1870-1879      1-4      0.03832  0.13950  1.42   80107   11175  291652  3667301  45.78
ISL      1870-1879      5-9      0.00882  0.04296  2.04   68932    2961  335896  3375649  48.97
ISL      1870-1879     10-14     0.00535  0.02640  2.49   65971    1741  325478  3039753  46.08
ISL      1870-1879     15-19     0.00621  0.03060  2.63   64230    1965  316486  2714275  42.26
ISL      1870-1879     20-24     0.00945  0.04621  2.61   62264    2877  304440  2397789  38.51
ISL      1870-1879     25-29     0.01017  0.04956  2.46   59387    2943  289461  2093349  35.25
ISL      1870-1879     30-34     0.01101  0.05364  2.58   56444    3028  274895  1803888  31.96
ISL      1870-1879     35-39     0.01468  0.07086  2.54   53416    3785  257759  1528993  28.62
ISL      1870-1879     40-44     0.01538  0.07407  2.51   49631    3676  238989  1271234  25.61
ISL      1870-1879     45-49     0.01824  0.08729  2.56   45955    4012  219970  1032245  22.46
ISL      1870-1879     50-54     0.02295  0.10852  2.50   41943    4552  198358   812275  19.37
ISL      1870-1879     55-59     0.02949  0.13772  2.61   37391    5150  174644   613916  16.42
ISL      1870-1879     60-64     0.04270  0.19320  2.54   32242    6229  145877   439273  13.62
ISL      1870-1879     65-69     0.05436  0.23906  2.48   26013    6219  114404   293396  11.28
ISL      1870-1879     70-74     0.07767  0.32481  2.48   19794    6429   82781   178992   9.04
ISL      1870-1879     75-79     0.10262  0.40580  2.42   13365    5423   52851    96211   7.20
ISL      1870-1879     80-84     0.15329  0.54396  2.33    7941    4320   28182    43361   5.46
ISL      1870-1879     85-89     0.21457  0.66992  2.20    3622    2426   11307    15179   4.19
ISL      1870-1879     90-94     0.29128  0.78108  2.03    1195     934    3206     3871   3.24
ISL      1870-1879     95-99     0.38164  0.86595  1.85     262     227     594      666   2.54
ISL      1870-1879    100-104    0.48099  0.92232  1.66      35      32      67       72   2.05
ISL      1870-1879    105-109    0.58232  0.95570  1.49       3       3       4        5   1.71
ISL      1870-1879    110+       0.66296  1.00000  1.51       0       0       0        0   1.51
ISL      1880-1889        0      0.22355  0.19352  0.31  100000   19352   86568  3839579  38.40
ISL      1880-1889      1-4      0.03537  0.12980  1.46   80648   10468  296002  3753011  46.54
ISL      1880-1889      5-9      0.00860  0.04184  1.81   70180    2936  341534  3457009  49.26
ISL      1880-1889     10-14     0.00474  0.02344  2.61   67244    1576  332445  3115475  46.33
ISL      1880-1889     15-19     0.00646  0.03184  2.66   65667    2091  323443  2783030  42.38
ISL      1880-1889     20-24     0.01032  0.05038  2.63   63576    3203  310301  2459587  38.69
ISL      1880-1889     25-29     0.01313  0.06355  2.50   60374    3837  292274  2149286  35.60
ISL      1880-1889     30-34     0.01268  0.06145  2.47   56537    3474  273892  1857012  32.85
ISL      1880-1889     35-39     0.01306  0.06327  2.52   53062    3357  256999  1583120  29.84
ISL      1880-1889     40-44     0.01500  0.07227  2.47   49705    3592  239429  1326121  26.68
ISL      1880-1889     45-49     0.01451  0.07005  2.55   46113    3230  222660  1086692  23.57
ISL      1880-1889     50-54     0.02065  0.09835  2.59   42883    4218  204229   864032  20.15
ISL      1880-1889     55-59     0.02565  0.12069  2.55   38665    4666  181908   659802  17.06
ISL      1880-1889     60-64     0.03701  0.16963  2.54   33999    5767  155807   477894  14.06
ISL      1880-1889     65-69     0.05280  0.23418  2.59   28231    6611  125211   322087  11.41
ISL      1880-1889     70-74     0.07880  0.32862  2.48   21620    7105   90167   196875   9.11
ISL      1880-1889     75-79     0.09851  0.39328  2.44   14515    5709   57947   106709   7.35
ISL      1880-1889     80-84     0.15075  0.53779  2.34    8807    4736   31418    48762   5.54
ISL      1880-1889     85-89     0.21051  0.66257  2.20    4071    2697   12812    17344   4.26
ISL      1880-1889     90-94     0.28521  0.77364  2.04    1373    1063    3726     4532   3.30
ISL      1880-1889     95-99     0.37365  0.85988  1.86     311     267     715      806   2.59
ISL      1880-1889    100-104    0.47195  0.91834  1.67      44      40      85       91   2.09
ISL      1880-1889    105-109    0.57360  0.95353  1.50       4       3       6        6   1.73
ISL      1880-1889    110+       0.65524  1.00000  1.53       0       0       0        0   1.53
ISL      1890-1899        0      0.14377  0.13072  0.31  100000   13072   90926  4789309  47.89
ISL      1890-1899      1-4      0.01539  0.05912  1.32   86928    5139  333919  4698383  54.05
ISL      1890-1899      5-9      0.00429  0.02119  2.20   81789    1733  404094  4364463  53.36
ISL      1890-1899     10-14     0.00319  0.01582  2.57   80055    1266  397201  3960370  49.47
ISL      1890-1899     15-19     0.00501  0.02475  2.69   78789    1950  389432  3563168  45.22
ISL      1890-1899     20-24     0.00747  0.03668  2.59   76839    2819  377390  3173737  41.30
ISL      1890-1899     25-29     0.00828  0.04054  2.48   74020    3001  362531  2796347  37.78
ISL      1890-1899     30-34     0.00844  0.04136  2.55   71020    2937  347905  2433816  34.27
ISL      1890-1899     35-39     0.01071  0.05217  2.54   68082    3552  331661  2085911  30.64
ISL      1890-1899     40-44     0.01150  0.05591  2.53   64530    3608  313739  1754250  27.18
ISL      1890-1899     45-49     0.01453  0.07021  2.61   60923    4278  294390  1440511  23.64
ISL      1890-1899     50-54     0.02099  0.09982  2.56   56645    5654  269409  1146121  20.23
ISL      1890-1899     55-59     0.02518  0.11865  2.58   50991    6050  240287   876712  17.19
ISL      1890-1899     60-64     0.03670  0.16856  2.59   44941    7575  206433   636425  14.16
ISL      1890-1899     65-69     0.05007  0.22300  2.55   37365    8333  166409   429992  11.51
ISL      1890-1899     70-74     0.07312  0.30938  2.51   29033    8982  122835   263582   9.08
ISL      1890-1899     75-79     0.10424  0.41360  2.50   20051    8293   79560   140747   7.02
ISL      1890-1899     80-84     0.16443  0.56897  2.29   11758    6690   40685    61187   5.20
ISL      1890-1899     85-89     0.22460  0.68679  2.17    5068    3481   15496    20502   4.05
ISL      1890-1899     90-94     0.30141  0.79228  2.01    1587    1258    4172     5005   3.15
ISL      1890-1899     95-99     0.38652  0.86796  1.83     330     286     740      833   2.53
ISL      1890-1899    100-104    0.46533  0.91231  1.67      44      40      85       93   2.13
ISL      1890-1899    105-109    0.52496  0.93528  1.56       4       4       7        7   1.90
ISL      1890-1899    110+       0.56150  1.00000  1.78       0       0       0        0   1.78
ISL      1900-1909        0      0.12124  0.11183  0.31  100000   11183   92236  5019160  50.19
ISL      1900-1909      1-4      0.01525  0.05864  1.36   88817    5208  341516  4926924  55.47
ISL      1900-1909      5-9      0.00401  0.01982  2.28   83609    1657  413546  4585408  54.84
ISL      1900-1909     10-14     0.00385  0.01909  2.68   81952    1564  406130  4171861  50.91
ISL      1900-1909     15-19     0.00665  0.03273  2.67   80388    2631  395812  3765731  46.84
ISL      1900-1909     20-24     0.00842  0.04126  2.54   77757    3208  380892  3369919  43.34
ISL      1900-1909     25-29     0.00924  0.04513  2.44   74549    3365  364143  2989028  40.09
ISL      1900-1909     30-34     0.00753  0.03695  2.44   71184    2630  349195  2624885  36.87
ISL      1900-1909     35-39     0.00841  0.04118  2.55   68554    2823  335856  2275690  33.20
ISL      1900-1909     40-44     0.00965  0.04711  2.54   65731    3097  321050  1939834  29.51
ISL      1900-1909     45-49     0.01151  0.05598  2.54   62635    3506  304563  1618784  25.84
ISL      1900-1909     50-54     0.01385  0.06699  2.58   59128    3961  286046  1314221  22.23
ISL      1900-1909     55-59     0.01887  0.09029  2.62   55167    4981  263988  1028175  18.64
ISL      1900-1909     60-64     0.02999  0.14000  2.63   50186    7026  234255   764187  15.23
ISL      1900-1909     65-69     0.04533  0.20424  2.58   43160    8815  194479   529931  12.28
ISL      1900-1909     70-74     0.06544  0.28145  2.52   34345    9666  147709   335453   9.77
ISL      1900-1909     75-79     0.08993  0.36733  2.51   24679    9065  100801   187744   7.61
ISL      1900-1909     80-84     0.14867  0.53270  2.34   15614    8317   55946    86943   5.57
ISL      1900-1909     85-89     0.20965  0.66169  2.21    7296    4828   23029    30997   4.25
ISL      1900-1909     90-94     0.29087  0.78174  2.04    2468    1930    6634     7968   3.23
ISL      1900-1909     95-99     0.39182  0.87472  1.84     539     471    1203     1334   2.48
ISL      1900-1909    100-104    0.50744  0.93424  1.62      67      63     124      131   1.95
ISL      1900-1909    105-109    0.62557  0.96592  1.42       4       4       7        7   1.59
ISL      1900-1909    110+       0.71524  1.00000  1.40       0       0       0        0   1.40
ISL      1910-1919        0      0.07711  0.07316  0.30  100000    7316   94876  5508339  55.08
ISL      1910-1919      1-4      0.00920  0.03594  1.45   92684    3331  362234  5413463  58.41
ISL      1910-1919      5-9      0.00329  0.01629  2.23   89353    1456  442728  5051229  56.53
ISL      1910-1919     10-14     0.00295  0.01467  2.67   87898    1289  436488  4608501  52.43
ISL      1910-1919     15-19     0.00530  0.02618  2.69   86608    2268  427810  4172012  48.17
ISL      1910-1919     20-24     0.00771  0.03782  2.58   84341    3190  413969  3744203  44.39
ISL      1910-1919     25-29     0.00861  0.04214  2.53   81150    3419  397301  3330234  41.04
ISL      1910-1919     30-34     0.00881  0.04307  2.45   77731    3348  380110  2932933  37.73
ISL      1910-1919     35-39     0.00829  0.04059  2.51   74383    3020  364405  2552823  34.32
ISL      1910-1919     40-44     0.01000  0.04878  2.51   71363    3481  348159  2188418  30.67
ISL      1910-1919     45-49     0.00978  0.04773  2.52   67883    3240  331379  1840259  27.11
ISL      1910-1919     50-54     0.01309  0.06343  2.60   64642    4100  313351  1508880  23.34
ISL      1910-1919     55-59     0.01678  0.08060  2.57   60542    4880  290862  1195529  19.75
ISL      1910-1919     60-64     0.02337  0.11071  2.63   55662    6162  263700   904667  16.25
ISL      1910-1919     65-69     0.03655  0.16812  2.62   49500    8322  227706   640967  12.95
ISL      1910-1919     70-74     0.05916  0.25864  2.57   41178   10650  180021   413261  10.04
ISL      1910-1919     75-79     0.09116  0.37206  2.53   30528   11358  124591   233240   7.64
ISL      1910-1919     80-84     0.14165  0.51688  2.39   19170    9908   69947   108649   5.67
ISL      1910-1919     85-89     0.21222  0.66779  2.22    9261    6185   29142    38702   4.18
ISL      1910-1919     90-94     0.30340  0.79705  2.02    3077    2452    8083     9559   3.11
ISL      1910-1919     95-99     0.41189  0.88814  1.80     624     555    1346     1477   2.37
ISL      1910-1919    100-104    0.52980  0.94188  1.58      70      66     124      130   1.87
ISL      1910-1919    105-109    0.64585  0.96961  1.39       4       4       6        6   1.54
ISL      1910-1919    110+       0.73500  1.00000  1.36       0       0       0        0   1.36
ISL      1920-1929        0      0.05949  0.05694  0.25  100000    5694   95713  5765350  57.65
ISL      1920-1929      1-4      0.00814  0.03190  1.48   94306    3009  369628  5669637  60.12
ISL      1920-1929      5-9      0.00277  0.01373  2.24   91297    1253  453031  5300009  58.05
ISL      1920-1929     10-14     0.00259  0.01290  2.76   90044    1161  447618  4846978  53.83
ISL      1920-1929     15-19     0.00562  0.02775  2.73   88882    2466  438820  4399359  49.50
ISL      1920-1929     20-24     0.00784  0.03846  2.51   86416    3324  423806  3960539  45.83
ISL      1920-1929     25-29     0.00721  0.03539  2.44   83092    2941  407923  3536734  42.56
ISL      1920-1929     30-34     0.00720  0.03535  2.52   80152    2833  393725  3128810  39.04
ISL      1920-1929     35-39     0.00780  0.03826  2.53   77319    2958  379271  2735086  35.37
ISL      1920-1929     40-44     0.00795  0.03900  2.49   74360    2900  364529  2355814  31.68
ISL      1920-1929     45-49     0.00909  0.04446  2.55   71461    3177  349533  1991285  27.87
ISL      1920-1929     50-54     0.01166  0.05669  2.59   68283    3871  332095  1641752  24.04
ISL      1920-1929     55-59     0.01561  0.07522  2.59   64412    4845  310363  1309658  20.33
ISL      1920-1929     60-64     0.02203  0.10466  2.62   59567    6234  283024   999295  16.78
ISL      1920-1929     65-69     0.03463  0.15995  2.62   53333    8531  246354   716271  13.43
ISL      1920-1929     70-74     0.05396  0.23891  2.60   44802   10704  198353   469918  10.49
ISL      1920-1929     75-79     0.08443  0.34913  2.52   34098   11905  141002   271565   7.96
ISL      1920-1929     80-84     0.13164  0.49167  2.43   22193   10912   82889   130563   5.88
ISL      1920-1929     85-89     0.20696  0.65977  2.25   11282    7443   35964    47674   4.23
ISL      1920-1929     90-94     0.30838  0.80423  2.03    3838    3087   10010    11710   3.05
ISL      1920-1929     95-99     0.43153  0.90109  1.77     751     677    1569     1700   2.26
ISL      1920-1929    100-104    0.56439  0.95290  1.52      74      71     125      131   1.76
ISL      1920-1929    105-109    0.69016  0.97668  1.33       4       3       5        5   1.44
ISL      1920-1929    110+       0.78224  1.00000  1.28       0       0       0        0   1.28
ISL      1930-1939        0      0.04628  0.04463  0.20  100000    4463   96430  6261256  62.61
ISL      1930-1939      1-4      0.00479  0.01894  1.40   95537    1810  377437  6164827  64.53
ISL      1930-1939      5-9      0.00183  0.00911  2.32   93728     854  466348  5787390  61.75
ISL      1930-1939     10-14     0.00174  0.00868  2.70   92874     806  462516  5321042  57.29
ISL      1930-1939     15-19     0.00371  0.01840  2.78   92068    1694  456577  4858526  52.77
ISL      1930-1939     20-24     0.00597  0.02942  2.56   90374    2659  445395  4401949  48.71
ISL      1930-1939     25-29     0.00583  0.02870  2.45   87715    2518  432160  3956554  45.11
ISL      1930-1939     30-34     0.00554  0.02730  2.48   85197    2326  420134  3524394  41.37
ISL      1930-1939     35-39     0.00560  0.02760  2.49   82872    2287  408623  3104260  37.46
ISL      1930-1939     40-44     0.00588  0.02896  2.54   80584    2334  397173  2695637  33.45
ISL      1930-1939     45-49     0.00737  0.03620  2.64   78250    2832  384562  2298464  29.37
ISL      1930-1939     50-54     0.01016  0.04957  2.56   75418    3739  367968  1913902  25.38
ISL      1930-1939     55-59     0.01239  0.06017  2.60   71679    4313  348053  1545934  21.57
ISL      1930-1939     60-64     0.01954  0.09339  2.64   67366    6291  321985  1197881  17.78
ISL      1930-1939     65-69     0.02984  0.13936  2.64   61075    8512  285255   875896  14.34
ISL      1930-1939     70-74     0.04945  0.22083  2.58   52564   11608  234748   590641  11.24
ISL      1930-1939     75-79     0.07249  0.30772  2.55   40956   12603  173850   355893   8.69
ISL      1930-1939     80-84     0.12140  0.46269  2.43   28353   13119  108062   182043   6.42
ISL      1930-1939     85-89     0.17696  0.59785  2.29   15234    9108   51469    73981   4.86
ISL      1930-1939     90-94     0.25003  0.72774  2.13    6126    4458   17831    22513   3.67
ISL      1930-1939     95-99     0.34151  0.83428  1.93    1668    1392    4075     4681   2.81
ISL      1930-1939    100-104    0.44708  0.90726  1.73     276     251     561      607   2.19
ISL      1930-1939    105-109    0.55822  0.94991  1.53      26      24      44       46   1.78
ISL      1930-1939    110+       0.64733  1.00000  1.54       1       1       2        2   1.54
ISL      1940-1949        0      0.03352  0.03259  0.15  100000    3259   97245  6727707  67.28
ISL      1940-1949      1-4      0.00269  0.01067  1.60   96741    1033  384482  6630461  68.54
ISL      1940-1949      5-9      0.00124  0.00618  2.30   95708     591  476946  6245979  65.26
ISL      1940-1949     10-14     0.00099  0.00493  2.70   95117     469  474504  5769033  60.65
ISL      1940-1949     15-19     0.00221  0.01100  2.79   94648    1041  470941  5294529  55.94
ISL      1940-1949     20-24     0.00363  0.01798  2.57   93607    1683  463952  4823588  51.53
ISL      1940-1949     25-29     0.00377  0.01869  2.52   91924    1718  455351  4359636  47.43
ISL      1940-1949     30-34     0.00424  0.02096  2.51   90206    1891  446317  3904285  43.28
ISL      1940-1949     35-39     0.00402  0.01988  2.49   88315    1755  437168  3457968  39.15
ISL      1940-1949     40-44     0.00461  0.02279  2.59   86560    1973  428054  3020800  34.90
ISL      1940-1949     45-49     0.00614  0.03025  2.58   84587    2558  416741  2592746  30.65
ISL      1940-1949     50-54     0.00771  0.03786  2.60   82029    3105  402706  2176004  26.53
ISL      1940-1949     55-59     0.01115  0.05435  2.66   78923    4290  384578  1773299  22.47
ISL      1940-1949     60-64     0.01691  0.08132  2.64   74634    6069  358872  1388721  18.61
ISL      1940-1949     65-69     0.02681  0.12600  2.62   68565    8639  322233  1029849  15.02
ISL      1940-1949     70-74     0.04088  0.18625  2.62   59926   11161  273022   707616  11.81
ISL      1940-1949     75-79     0.06764  0.29080  2.59   48765   14181  209656   434593   8.91
ISL      1940-1949     80-84     0.11454  0.44427  2.48   34584   15364  134139   224937   6.50
ISL      1940-1949     85-89     0.17924  0.60486  2.31   19220   11625   64857    90799   4.72
ISL      1940-1949     90-94     0.26995  0.75802  2.11    7594    5757   21325    25942   3.42
ISL      1940-1949     95-99     0.38463  0.87143  1.86    1838    1601    4164     4617   2.51
ISL      1940-1949    100-104    0.51443  0.93765  1.61     236     222     431      453   1.92
ISL      1940-1949    105-109    0.64390  0.96976  1.40      15      14      22       23   1.55
ISL      1940-1949    110+       0.74243  1.00000  1.35       0       0       1        1   1.35
ISL      1950-1959        0      0.02022  0.01986  0.11  100000    1986   98234  7261029  72.61
ISL      1950-1959      1-4      0.00117  0.00467  1.70   98014     458  390999  7162796  73.08
ISL      1950-1959      5-9      0.00060  0.00300  2.12   97556     293  486935  6771796  69.41
ISL      1950-1959     10-14     0.00048  0.00238  2.67   97263     232  485776  6284862  64.62
ISL      1950-1959     15-19     0.00091  0.00454  2.75   97031     440  484165  5799086  59.77
ISL      1950-1959     20-24     0.00138  0.00687  2.57   96591     663  481346  5314921  55.02
ISL      1950-1959     25-29     0.00146  0.00729  2.51   95928     699  477898  4833575  50.39
ISL      1950-1959     30-34     0.00172  0.00854  2.62   95229     813  474208  4355677  45.74
ISL      1950-1959     35-39     0.00238  0.01184  2.59   94415    1118  469380  3881469  41.11
ISL      1950-1959     40-44     0.00292  0.01449  2.63   93297    1352  463277  3412089  36.57
ISL      1950-1959     45-49     0.00452  0.02237  2.67   91945    2056  454925  2948811  32.07
ISL      1950-1959     50-54     0.00640  0.03152  2.60   89889    2833  442641  2493887  27.74
ISL      1950-1959     55-59     0.00875  0.04287  2.64   87056    3732  426479  2051245  23.56
ISL      1950-1959     60-64     0.01393  0.06746  2.65   83324    5621  403405  1624766  19.50
ISL      1950-1959     65-69     0.02185  0.10399  2.70   77702    8081  369893  1221361  15.72
ISL      1950-1959     70-74     0.03837  0.17582  2.62   69622   12241  319002   851468  12.23
ISL      1950-1959     75-79     0.06122  0.26687  2.60   57381   15313  250144   532467   9.28
ISL      1950-1959     80-84     0.11107  0.43459  2.50   42068   18282  164602   282323   6.71
ISL      1950-1959     85-89     0.17016  0.58395  2.31   23785   13889   81628   117721   4.95
ISL      1950-1959     90-94     0.25051  0.72997  2.14    9896    7224   28836    36093   3.65
ISL      1950-1959     95-99     0.35324  0.84596  1.92    2672    2261    6400     7258   2.72
ISL      1950-1959    100-104    0.47170  0.92009  1.69     412     379     803      858   2.08
ISL      1950-1959    105-109    0.59463  0.95975  1.47      33      32      53       55   1.67
ISL      1950-1959    110+       0.69194  1.00000  1.45       1       1       2        2   1.45
ISL      1960-1969        0      0.01533  0.01513  0.12  100000    1513   98665  7358714  73.59
ISL      1960-1969      1-4      0.00105  0.00421  1.67   98487     414  392982  7260049  73.72
ISL      1960-1969      5-9      0.00042  0.00209  2.32   98073     205  489815  6867067  70.02
ISL      1960-1969     10-14     0.00037  0.00182  2.70   97868     179  488932  6377252  65.16
ISL      1960-1969     15-19     0.00079  0.00397  2.75   97690     387  487576  5888320  60.28
ISL      1960-1969     20-24     0.00116  0.00577  2.55   97302     562  485133  5400744  55.50
ISL      1960-1969     25-29     0.00116  0.00579  2.55   96741     560  482331  4915611  50.81
ISL      1960-1969     30-34     0.00147  0.00734  2.55   96181     705  479176  4433279  46.09
ISL      1960-1969     35-39     0.00163  0.00814  2.61   95475     777  475521  3954104  41.41
ISL      1960-1969     40-44     0.00265  0.01317  2.70   94698    1247  470625  3478583  36.73
ISL      1960-1969     45-49     0.00413  0.02046  2.65   93452    1912  462759  3007958  32.19
ISL      1960-1969     50-54     0.00625  0.03079  2.69   91540    2819  451175  2545199  27.80
ISL      1960-1969     55-59     0.00991  0.04840  2.61   88721    4294  433359  2094024  23.60
ISL      1960-1969     60-64     0.01327  0.06433  2.64   84427    5431  409301  1660664  19.67
ISL      1960-1969     65-69     0.02203  0.10470  2.64   78996    8271  375451  1251363  15.84
ISL      1960-1969     70-74     0.03463  0.16003  2.63   70726   11318  326861   875912  12.38
ISL      1960-1969     75-79     0.06091  0.26625  2.64   59408   15817  259673   549052   9.24
ISL      1960-1969     80-84     0.10945  0.42913  2.49   43590   18706  170915   289378   6.64
ISL      1960-1969     85-89     0.17687  0.60004  2.32   24884   14932   84423   118464   4.76
ISL      1960-1969     90-94     0.26928  0.75752  2.11    9953    7539   27999    34041   3.42
ISL      1960-1969     95-99     0.38606  0.87258  1.86    2413    2106    5455     6042   2.50
ISL      1960-1969    100-104    0.51668  0.93842  1.61     308     289     559      588   1.91
ISL      1960-1969    105-109    0.64566  0.97003  1.39      19      18      28       29   1.54
ISL      1960-1969    110+       0.74344  1.00000  1.35       1       1       1        1   1.35
ISL      1970-1979        0      0.01075  0.01065  0.13  100000    1065   99070  7514435  75.14
ISL      1970-1979      1-4      0.00072  0.00288  1.64   98935     285  395068  7415364  74.95
ISL      1970-1979      5-9      0.00040  0.00198  2.31   98650     196  492724  7020296  71.16
ISL      1970-1979     10-14     0.00026  0.00130  2.78   98454     128  491987  6527572  66.30
ISL      1970-1979     15-19     0.00079  0.00393  2.71   98326     386  490746  6035585  61.38
ISL      1970-1979     20-24     0.00091  0.00452  2.51   97940     442  488598  5544839  56.61
ISL      1970-1979     25-29     0.00099  0.00496  2.54   97498     484  486299  5056241  51.86
ISL      1970-1979     30-34     0.00120  0.00596  2.61   97014     579  483685  4569942  47.11
ISL      1970-1979     35-39     0.00174  0.00866  2.63   96435     835  480199  4086257  42.37
ISL      1970-1979     40-44     0.00238  0.01182  2.65   95601    1130  475345  3606057  37.72
ISL      1970-1979     45-49     0.00367  0.01817  2.66   94470    1717  468335  3130713  33.14
