Life tables (period 5x5), Females 	Last modified: 05 Aug 2025; Methods Protocol: v6 (2017) 

PopName    Year          Age         mx       qx    ax      lx      dx      Lx       Tx     ex
HUN      1970-1974     30-34     0.00094  0.00471  2.64   95509     450  476480  4342464  45.47
HUN      1970-1974     35-39     0.00151  0.00752  2.69   95058     715  473641  3865984  40.67
HUN      1970-1974     40-44     0.00238  0.01182  2.68   94344    1115  469136  3392343  35.96
HUN      1970-1974     45-49     0.00368  0.01824  2.67   93229    1701  462178  2923207  31.36
HUN      1970-1974     50-54     0.00570  0.02811  2.65   91528    2573  451601  2461029  26.89
HUN      1970-1974     55-59     0.00864  0.04234  2.69   88955    3766  436062  2009429  22.59
HUN      1970-1974     60-64     0.01412  0.06838  2.68   85189    5825  412444  1573367  18.47
HUN      1970-1974     65-69     0.02418  0.11450  2.68   79364    9087  375741  1160922  14.63
HUN      1970-1974     70-74     0.04304  0.19544  2.65   70277   13735  319125   785182  11.17
HUN      1970-1974     75-79     0.07637  0.32192  2.56   56542   18202  238333   466056   8.24
HUN      1970-1974     80-84     0.12809  0.48288  2.45   38340   18514  144541   227724   5.94
HUN      1970-1974     85-89     0.20855  0.66364  2.26   19826   13157   63089    83182   4.20
HUN      1970-1974     90-94     0.31151  0.80814  2.02    6669    5389   17301    20093   3.01
HUN      1970-1974     95-99     0.44809  0.91058  1.74    1279    1165    2600     2793   2.18
HUN      1970-1974    100-104    0.58896  0.95934  1.49     114     110     186      193   1.69
HUN      1970-1974    105-109    0.71803  0.98020  1.29       5       5       6        6   1.39
HUN      1970-1974    110+       0.80908  1.00000  1.24       0       0       0        0   1.24
HUN      1975-1979        0      0.02436  0.02386  0.14  100000    2386   97951  7282494  72.82
HUN      1975-1979      1-4      0.00059  0.00234  1.50   97614     228  389883  7184544  73.60
HUN      1975-1979      5-9      0.00027  0.00133  2.33   97385     129  486581  6794661  69.77
HUN      1975-1979     10-14     0.00024  0.00121  2.60   97256     118  485996  6308080  64.86
HUN      1975-1979     15-19     0.00045  0.00225  2.52   97138     219  485148  5822084  59.94
HUN      1975-1979     20-24     0.00051  0.00254  2.54   96919     246  483991  5336936  55.07
HUN      1975-1979     25-29     0.00067  0.00335  2.66   96673     324  482608  4852944  50.20
HUN      1975-1979     30-34     0.00100  0.00500  2.73   96349     482  480652  4370337  45.36
HUN      1975-1979     35-39     0.00153  0.00764  2.67   95867     732  477634  3889685  40.57
HUN      1975-1979     40-44     0.00252  0.01253  2.65   95135    1192  472868  3412051  35.87
HUN      1975-1979     45-49     0.00400  0.01980  2.66   93943    1860  465371  2939182  31.29
HUN      1975-1979     50-54     0.00605  0.02981  2.65   92083    2745  453975  2473811  26.87
HUN      1975-1979     55-59     0.00924  0.04520  2.66   89338    4038  437255  2019836  22.61
HUN      1975-1979     60-64     0.01422  0.06883  2.68   85300    5871  412857  1582580  18.55
HUN      1975-1979     65-69     0.02408  0.11403  2.68   79429    9058  376148  1169723  14.73
HUN      1975-1979     70-74     0.04243  0.19295  2.65   70372   13578  320010   793576  11.28
HUN      1975-1979     75-79     0.07459  0.31570  2.57   56793   17930  240395   473566   8.34
HUN      1975-1979     80-84     0.12629  0.47764  2.45   38863   18563  146981   233171   6.00
HUN      1975-1979     85-89     0.20525  0.65857  2.28   20301   13370   65138    86189   4.25
HUN      1975-1979     90-94     0.30920  0.80701  2.04    6931    5594   18090    21051   3.04
HUN      1975-1979     95-99     0.44146  0.90711  1.75    1338    1213    2749     2961   2.21
HUN      1975-1979    100-104    0.58148  0.95756  1.50     124     119     205      212   1.71
HUN      1975-1979    105-109    0.71087  0.97938  1.30       5       5       7        7   1.40
HUN      1975-1979    110+       0.80287  1.00000  1.25       0       0       0        0   1.25
HUN      1980-1984        0      0.01800  0.01771  0.12  100000    1771   98435  7297970  72.98
HUN      1980-1984      1-4      0.00049  0.00196  1.48   98229     193  392429  7199535  73.29
HUN      1980-1984      5-9      0.00023  0.00117  2.33   98036     115  489874  6807105  69.43
HUN      1980-1984     10-14     0.00024  0.00122  2.64   97921     119  489325  6317231  64.51
HUN      1980-1984     15-19     0.00044  0.00218  2.64   97802     213  488508  5827906  59.59
HUN      1980-1984     20-24     0.00052  0.00260  2.57   97589     254  487330  5339398  54.71
HUN      1980-1984     25-29     0.00071  0.00356  2.64   97335     346  485857  4852068  49.85
HUN      1980-1984     30-34     0.00114  0.00570  2.71   96989     553  483676  4366211  45.02
HUN      1980-1984     35-39     0.00181  0.00903  2.69   96436     871  480162  3882534  40.26
HUN      1980-1984     40-44     0.00277  0.01378  2.70   95565    1317  474791  3402372  35.60
HUN      1980-1984     45-49     0.00436  0.02159  2.67   94248    2035  466497  2927581  31.06
HUN      1980-1984     50-54     0.00649  0.03194  2.64   92213    2945  454120  2461084  26.69
HUN      1980-1984     55-59     0.00986  0.04817  2.66   89268    4300  436283  2006965  22.48
HUN      1980-1984     60-64     0.01539  0.07425  2.65   84968    6309  410033  1570681  18.49
HUN      1980-1984     65-69     0.02450  0.11587  2.67   78660    9114  372030  1160648  14.76
HUN      1980-1984     70-74     0.04237  0.19251  2.63   69546   13388  315973   788618  11.34
HUN      1980-1984     75-79     0.07319  0.31077  2.57   56157   17452  238429   472644   8.42
HUN      1980-1984     80-84     0.12557  0.47556  2.45   38705   18407  146582   234215   6.05
HUN      1980-1984     85-89     0.20082  0.64889  2.27   20299   13172   65591    87633   4.32
HUN      1980-1984     90-94     0.30295  0.79800  2.04    7127    5687   18773    22042   3.09
HUN      1980-1984     95-99     0.42957  0.90039  1.77    1440    1296    3018     3269   2.27
HUN      1980-1984    100-104    0.56619  0.95358  1.52     143     137     242      251   1.75
HUN      1980-1984    105-109    0.69470  0.97734  1.32       7       7       9       10   1.44
HUN      1980-1984    110+       0.78776  1.00000  1.27       0       0       0        0   1.27
HUN      1985-1989        0      0.01579  0.01557  0.12  100000    1557   98624  7349738  73.50
HUN      1985-1989      1-4      0.00048  0.00193  1.66   98443     190  393326  7251114  73.66
HUN      1985-1989      5-9      0.00022  0.00110  2.22   98253     108  490961  6857788  69.80
HUN      1985-1989     10-14     0.00020  0.00100  2.73   98144      98  490499  6366827  64.87
HUN      1985-1989     15-19     0.00039  0.00196  2.66   98046     193  489781  5876328  59.93
HUN      1985-1989     20-24     0.00051  0.00254  2.59   97854     248  488671  5386547  55.05
HUN      1985-1989     25-29     0.00071  0.00352  2.69   97605     344  487231  4897876  50.18
HUN      1985-1989     30-34     0.00121  0.00602  2.65   97261     586  484929  4410645  45.35
HUN      1985-1989     35-39     0.00189  0.00943  2.67   96676     911  481252  3925716  40.61
HUN      1985-1989     40-44     0.00284  0.01411  2.69   95764    1351  475697  3444464  35.97
HUN      1985-1989     45-49     0.00429  0.02124  2.66   94413    2005  467364  2968766  31.44
HUN      1985-1989     50-54     0.00647  0.03185  2.65   92408    2943  455109  2501402  27.07
HUN      1985-1989     55-59     0.00980  0.04791  2.64   89465    4286  437219  2046293  22.87
HUN      1985-1989     60-64     0.01470  0.07107  2.66   85179    6054  411710  1609074  18.89
HUN      1985-1989     65-69     0.02389  0.11308  2.65   79125    8947  374557  1197364  15.13
HUN      1985-1989     70-74     0.03988  0.18222  2.64   70177   12788  320659   822807  11.72
HUN      1985-1989     75-79     0.06844  0.29374  2.59   57389   16857  246316   502148   8.75
HUN      1985-1989     80-84     0.11813  0.45508  2.48   40532   18445  156148   255832   6.31
HUN      1985-1989     85-89     0.18946  0.62712  2.31   22087   13851   73109    99684   4.51
HUN      1985-1989     90-94     0.28776  0.77999  2.06    8236    6424   22324    26575   3.23
HUN      1985-1989     95-99     0.41441  0.89168  1.81    1812    1616    3899     4251   2.35
HUN      1985-1989    100-104    0.55149  0.94965  1.55     196     186     338      352   1.80
HUN      1985-1989    105-109    0.68241  0.97576  1.34      10      10      14       14   1.46
HUN      1985-1989    110+       0.77819  1.00000  1.29       0       0       0        0   1.29
HUN      1990-1994        0      0.01227  0.01214  0.12  100000    1214   98936  7401102  74.01
HUN      1990-1994      1-4      0.00043  0.00172  1.55   98786     170  394725  7302166  73.92
HUN      1990-1994      5-9      0.00020  0.00102  2.50   98615     101  492826  6907441  70.04
HUN      1990-1994     10-14     0.00020  0.00098  2.63   98515      96  492345  6414615  65.11
HUN      1990-1994     15-19     0.00037  0.00186  2.63   98418     183  491658  5922270  60.17
HUN      1990-1994     20-24     0.00048  0.00242  2.46   98235     238  490573  5430612  55.28
HUN      1990-1994     25-29     0.00062  0.00308  2.74   97998     301  489305  4940039  50.41
HUN      1990-1994     30-34     0.00121  0.00603  2.74   97696     589  487147  4450734  45.56
HUN      1990-1994     35-39     0.00213  0.01062  2.67   97107    1031  483130  3963587  40.82
HUN      1990-1994     40-44     0.00318  0.01580  2.64   96076    1518  476807  3480457  36.23
HUN      1990-1994     45-49     0.00461  0.02282  2.63   94559    2158  467689  3003650  31.76
HUN      1990-1994     50-54     0.00663  0.03266  2.63   92401    3018  454849  2535962  27.45
HUN      1990-1994     55-59     0.00966  0.04721  2.63   89383    4220  436917  2081112  23.28
HUN      1990-1994     60-64     0.01459  0.07050  2.63   85164    6004  411593  1644195  19.31
HUN      1990-1994     65-69     0.02282  0.10826  2.64   79160    8570  375599  1232602  15.57
HUN      1990-1994     70-74     0.03743  0.17187  2.63   70590   12133  324141   857003  12.14
HUN      1990-1994     75-79     0.06364  0.27604  2.60   58458   16137  253562   532862   9.12
HUN      1990-1994     80-84     0.10930  0.42905  2.50   42321   18158  166124   279300   6.60
HUN      1990-1994     85-89     0.17909  0.60541  2.32   24163   14629   81681   113176   4.68
HUN      1990-1994     90-94     0.27973  0.77139  2.09    9535    7355   26293    31495   3.30
HUN      1990-1994     95-99     0.40644  0.88720  1.82    2180    1934    4758     5202   2.39
HUN      1990-1994    100-104    0.54745  0.94876  1.56     246     233     426      445   1.81
HUN      1990-1994    105-109    0.68258  0.97590  1.34      13      12      18       18   1.46
HUN      1990-1994    110+       0.78106  1.00000  1.28       0       0       0        0   1.28
HUN      1995-1999        0      0.00877  0.00870  0.13  100000     870   99244  7521706  75.22
HUN      1995-1999      1-4      0.00038  0.00150  1.61   99130     149  396163  7422462  74.88
HUN      1995-1999      5-9      0.00017  0.00086  2.40   98981      85  494681  7026299  70.99
HUN      1995-1999     10-14     0.00017  0.00084  2.90   98895      83  494301  6531618  66.05
HUN      1995-1999     15-19     0.00028  0.00141  2.69   98812     139  493739  6037317  61.10
HUN      1995-1999     20-24     0.00035  0.00176  2.58   98673     174  492945  5543578  56.18
HUN      1995-1999     25-29     0.00049  0.00247  2.69   98499     243  491934  5050633  51.28
HUN      1995-1999     30-34     0.00086  0.00428  2.74   98256     421  490327  4558699  46.40
HUN      1995-1999     35-39     0.00177  0.00880  2.76   97835     861  487248  4068372  41.58
HUN      1995-1999     40-44     0.00301  0.01496  2.66   96974    1451  481477  3581124  36.93
HUN      1995-1999     45-49     0.00439  0.02170  2.64   95524    2073  472720  3099647  32.45
HUN      1995-1999     50-54     0.00612  0.03016  2.61   93451    2818  460526  2626927  28.11
HUN      1995-1999     55-59     0.00900  0.04405  2.64   90632    3993  443755  2166401  23.90
HUN      1995-1999     60-64     0.01331  0.06453  2.63   86640    5591  419969  1722646  19.88
HUN      1995-1999     65-69     0.02087  0.09948  2.64   81049    8063  386237  1302677  16.07
HUN      1995-1999     70-74     0.03453  0.15970  2.65   72986   11656  337545   916440  12.56
HUN      1995-1999     75-79     0.05875  0.25719  2.58   61330   15774  268480   578895   9.44
HUN      1995-1999     80-84     0.10370  0.41230  2.52   45557   18783  181129   310415   6.81
HUN      1995-1999     85-89     0.17250  0.59237  2.36   26774   15860   91941   129286   4.83
HUN      1995-1999     90-94     0.26728  0.75540  2.12   10914    8244   30846    37345   3.42
HUN      1995-1999     95-99     0.39757  0.88165  1.84    2669    2354    5920     6499   2.43
